PERMNO,date,SHRCD,PRC,SHROUT,mcap,year,GVKEY,LPERMNO,TIC,CONM,SIC,CIK,LINKDT,LINKENDDT,gvkey,fyear,revt,CPI_factor,adj_mcap,adj_mcap_category
12641,2013-12-31,11.0,31.08,101818.0,9.50030557211428,2013,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2013.0,836.516,1.273045641809994,9.605149546569889,9.0-10.0
12641,2014-12-31,11.0,34.31,102387.0,9.545665536154258,2014,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2014.0,991.241,1.2647850600206558,9.647682263106155,9.0-10.0
12641,2015-12-31,11.0,33.48,101582.0,9.531602208516825,2015,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2015.0,1174.544,1.2567578366510908,9.630853810516173,9.0-10.0
12641,2016-12-30,11.0,34.33,102843.0,9.547848540245685,2016,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2016.0,1339.002,1.2315022028791982,9.638283733276205,9.0-10.0
12641,2017-12-29,11.0,48.09,103240.0,9.695902772945638,2017,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2017.0,1450.735,1.2058190916244629,9.777184928674604,9.0-10.0
12641,2018-12-31,11.0,30.21,110934.0,9.525215398107262,2018,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2018.0,1631.2,1.1821479860899564,9.597887244804221,9.0-10.0
12641,2019-12-31,11.0,47.52,112704.0,9.7288157619243,2019,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2019.0,1916.869,1.155349340757066,9.791529082796302,9.0-10.0
12641,2020-12-31,11.0,44.42,113779.0,9.70364066666064,2020,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2020.0,1946.62,1.1402926978190768,9.760657009867002,9.0-10.0
12641,2021-12-31,11.0,44.23,113987.0,9.70257226307274,2021,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2021.0,2003.337,1.064108316773858,9.72955810060217,9.0-10.0
12641,2022-12-30,11.0,38.42,110892.0,9.62945757681752,2022,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2022.0,2214.508,1.0,9.62945757681752,9.0-10.0
12641,2023-12-29,11.0,41.94,111027.0,9.668057031268356,2023,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2023.0,2477.607,0.9678462111519588,9.653863385524918,9.0-10.0
12641,2024-12-31,11.0,48.21,111377.0,9.729932647236492,2024,186278.0,12641.0,AL,AIR LEASE CORP,7359,1487712.0,2011-04-19,,186278.0,2024.0,2487.955,0.9408223473959628,9.703440271907633,9.0-10.0
12880,2013-12-31,11.0,68.11,60794.0,9.617071599432418,2013,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2013.0,1591.858,1.273045641809994,9.721915573888026,9.0-10.0
12880,2014-12-31,11.0,63.77,60553.0,9.586752081413817,2014,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2014.0,2175.641,1.2647850600206558,9.688768808365714,9.0-10.0
12880,2015-12-31,11.0,74.68,60910.0,9.657892908778464,2015,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2015.0,2580.935,1.2567578366510908,9.757144510777813,9.0-10.0
12880,2016-12-30,11.0,52.34,57079.0,9.475310074157017,2016,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2016.0,2755.654,1.2315022028791982,9.565745267187538,9.0-10.0
12880,2017-12-29,11.0,54.08,49601.0,9.428527115272647,2017,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2017.0,2805.691,1.2058190916244629,9.509809271001613,9.0-10.0
12880,2018-12-31,11.0,54.88,44749.0,9.390197437337566,2018,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2018.0,2971.929,1.1821479860899564,9.462869284034525,9.0-10.0
12880,2019-12-31,11.0,39.5,44078.0,9.240818976191848,2019,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2019.0,3060.321,1.155349340757066,9.30353229706385,9.0-10.0
12880,2020-12-31,11.0,35.77,29975.0,9.030278131919856,2020,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2020.0,2814.956,1.1402926978190768,9.087294475126217,9.0-10.0
12880,2021-12-31,11.0,34.44,30892.0,9.02690916894795,2021,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2021.0,3077.608,1.064108316773858,9.05389500647738,9.0-10.0
12880,2022-12-30,11.0,15.67,31525.0,8.69372409171371,2022,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2022.0,3096.545,1.0,8.69372409171371,8.0-9.0
12880,2023-12-29,11.0,18.79,32077.0,8.780120524239775,2023,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2023.0,2711.877,0.9678462111519588,8.765926878496337,8.0-9.0
12880,2024-12-31,11.0,9.9,32636.0,8.509332119054955,2024,187406.0,12880.0,AMCX,AMC NETWORKS INC,4833,1514991.0,2011-06-16,,187406.0,2024.0,2421.314,0.9408223473959628,8.482839743726096,8.0-9.0
12905,2013-12-31,11.0,22.81,69580.0,9.20060970968822,2013,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2013.0,1638.2,1.273045641809994,9.305453684143828,9.0-10.0
12905,2014-12-31,11.0,19.34,66217.0,9.107425970642655,2014,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2014.0,1463.2,1.2647850600206558,9.209442697594552,9.0-10.0
12905,2015-12-31,11.0,3.47,63989.0,8.3464347979952,2015,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2015.0,1353.2,1.2567578366510908,8.445686399994548,8.0-9.0
12905,2016-12-30,11.0,11.34,64216.0,8.862256304525605,2016,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2016.0,1223.3,1.2315022028791982,8.952691497556126,8.0-9.0
12905,2017-12-29,11.0,11.99,64356.0,8.887408226109542,2017,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2017.0,1331.5,1.2058190916244629,8.968690381838508,8.0-9.0
12905,2018-12-31,11.0,8.55,64748.0,8.743192472772913,2018,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2018.0,1450.9,1.1821479860899564,8.815864319469872,8.0-9.0
12905,2019-12-31,11.0,6.23,86755.0,8.732782560782985,2019,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2019.0,1600.3,1.155349340757066,8.795495881654986,8.0-9.0
12905,2020-12-31,11.0,4.35,82768.0,8.556351718019645,2020,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2020.0,1333.0,1.1402926978190768,8.613368061226007,8.0-9.0
12905,2021-12-31,11.0,6.59,83081.0,8.738387129850766,2021,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2021.0,1456.0,1.064108316773858,8.765372967380195,8.0-9.0
12905,2022-12-30,11.0,8.63,83402.0,8.857187260963851,2022,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2022.0,1972.5,1.0,8.857187260963851,8.0-9.0
12905,2023-12-29,11.0,10.74,83756.0,8.954020209592478,2023,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2023.0,2063.2,0.9678462111519588,8.93982656384904,8.0-9.0
12905,2024-12-31,11.0,10.7,84092.0,8.954138459320047,2024,186773.0,12905.0,SXC,SUNCOKE ENERGY INC,3312,1514705.0,2011-07-21,,186773.0,2024.0,1935.4,0.9408223473959628,8.927646083991188,8.0-9.0
12920,2013-12-31,11.0,16.7,4458.0,7.871856535291802,2013,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2013.0,22.099,1.273045641809994,7.9767005097474115,<8.0
12920,2014-12-31,11.0,16.91,4339.0,7.865533257726954,2014,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2014.0,22.029,1.2647850600206558,7.96754998467885,<8.0
12920,2015-12-31,11.0,18.5,4014.0,7.870749096554481,2015,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2015.0,22.215,1.2567578366510908,7.970000698553829,<8.0
12920,2016-12-30,11.0,18.5,3950.0,7.863768824029474,2016,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2016.0,24.468,1.2315022028791982,7.954204017059996,<8.0
12920,2017-12-29,11.0,19.6612,3940.0,7.889106242822909,2017,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2017.0,26.066,1.2058190916244629,7.970388398551875,<8.0
12920,2018-12-31,11.0,20.12,3616.0,7.861856398187215,2018,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2018.0,26.909,1.1821479860899564,7.934528244884175,<8.0
12920,2019-12-31,11.0,23.02,3263.0,7.875722393081648,2019,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2019.0,30.887,1.155349340757066,7.938435713953648,<8.0
12920,2020-12-31,11.0,22.03,3240.0,7.85355950735738,2020,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2020.0,31.765,1.1402926978190768,7.910575850563743,<8.0
12920,2021-12-31,11.0,25.99,3258.0,7.927757359473503,2021,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2021.0,30.585,1.064108316773858,7.954743197002933,<8.0
12920,2022-12-30,11.0,17.25,3338.0,7.760275431752521,2022,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2022.0,30.296,1.0,7.760275431752521,<8.0
12920,2023-12-29,11.0,16.03,3355.0,7.730626046859156,2023,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2023.0,36.141,0.9678462111519588,7.716432401115718,<8.0
12920,2024-12-31,11.0,22.98,3223.0,7.869610329864601,2024,187596.0,12920.0,IROQ,IF BANCORP INC,6035,1514743.0,2011-07-08,,187596.0,2024.0,45.37,0.9408223473959628,7.843117954535742,<8.0
13249,2013-12-31,11.0,71.18,25461.0,9.258233440564142,2013,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2013.0,163.112,1.273045641809994,9.36307741501975,9.0-10.0
13249,2014-12-31,11.0,67.16,25821.0,9.239083745151335,2014,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2014.0,209.583,1.2647850600206558,9.341100472103232,9.0-10.0
13249,2015-12-31,11.0,63.69,26163.0,9.221758790095414,2015,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2015.0,264.106,1.2567578366510908,9.321010392094763,9.0-10.0
13249,2016-12-30,11.0,51.35,26432.0,9.132670473573585,2016,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2016.0,298.055,1.2315022028791982,9.223105666604106,9.0-10.0
13249,2017-12-29,11.0,103.0,26646.0,9.438469248262493,2017,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2017.0,344.49,1.2058190916244629,9.519751403991458,9.0-10.0
13249,2018-12-31,11.0,112.79,27070.0,9.484758852427255,2018,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2018.0,445.596,1.1821479860899564,9.557430699124215,9.0-10.0
13249,2019-12-31,11.0,101.55,26759.0,9.434149807292638,2019,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2019.0,458.728,1.155349340757066,9.49686312816464,9.0-10.0
13249,2020-12-31,11.0,153.39999,26754.0,9.613214054034968,2020,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2020.0,434.395,1.1402926978190768,9.67023039724133,9.0-10.0
13249,2021-12-31,11.0,51.35,27590.0,9.151292148412482,2021,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2021.0,488.098,1.064108316773858,9.17827798594191,9.0-10.0
13249,2022-12-30,11.0,25.53,27117.0,8.840292455916932,2022,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2022.0,488.398,1.0,8.840292455916932,8.0-9.0
13249,2023-12-29,11.0,38.96,25786.0,9.002002926534562,2023,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2023.0,503.877,0.9678462111519588,8.987809280791124,8.0-9.0
13249,2024-12-31,11.0,39.09,24510.0,8.981408981684325,2024,187696.0,13249.0,PRLB,PROTO LABS INC,3559,1443669.0,2012-02-24,,187696.0,2024.0,500.89,0.9408223473959628,8.954916606355466,8.0-9.0
13278,2013-12-31,11.0,20.0,14800.0,8.471291711058939,2013,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2013.0,279.721,1.273045641809994,8.576135685514547,8.0-9.0
13278,2014-12-31,11.0,17.41,14857.0,8.412729894473298,2014,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2014.0,297.523,1.2647850600206558,8.514746621425195,8.0-9.0
13278,2015-12-31,11.0,21.71,22077.0,8.68059988110013,2015,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2015.0,438.625,1.2567578366510908,8.77985148309948,8.0-9.0
13278,2016-12-30,11.0,31.6,26800.0,8.927821876647192,2016,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2016.0,568.687,1.2315022028791982,9.018257069677713,9.0-10.0
13278,2017-12-29,11.0,28.95,26888.0,8.891207067524876,2017,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2017.0,549.837,1.2058190916244629,8.972489223253842,8.0-9.0
13278,2018-12-31,11.0,21.23,27033.0,8.758844238575378,2018,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2018.0,507.661,1.1821479860899564,8.831516085272337,8.0-9.0
13278,2019-12-31,11.0,34.0,23891.0,8.909713245335151,2019,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2019.0,352.038,1.155349340757066,8.972426566207153,8.0-9.0
13278,2020-12-31,11.0,33.75,21797.0,8.866670501363306,2020,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2020.0,401.376,1.1402926978190768,8.923686844569668,8.0-9.0
13278,2021-12-31,11.0,52.0,20085.0,9.018875179702489,2021,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2021.0,364.27,1.064108316773858,9.045861017231918,9.0-10.0
13278,2022-12-30,11.0,27.58,18730.0,8.713132039215068,2022,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2022.0,351.558,1.0,8.713132039215068,8.0-9.0
13278,2023-12-29,11.0,10.3,18858.0,8.288332856106395,2023,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2023.0,441.664,0.9678462111519588,8.274139210362957,8.0-9.0
13278,2024-12-31,11.0,11.42,18858.0,8.333161735311053,2024,187164.0,13278.0,HMST,HOMESTREET INC,6020,1518715.0,2012-02-10,,187164.0,2024.0,358.188,0.9408223473959628,8.306669359982195,8.0-9.0
13411,2013-12-31,11.0,5.74,18903.0,8.035442626732763,2013,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2013.0,0.259,1.273045641809994,8.140286601188372,8.0-9.0
13411,2014-12-31,11.0,4.3,18916.0,7.910297760922975,2014,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2014.0,0.28,1.2647850600206558,8.012314487874871,8.0-9.0
13411,2015-12-31,11.0,5.4,29738.0,8.20570551694195,2015,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2015.0,0.313,1.2567578366510908,8.3049571189413,8.0-9.0
13411,2016-12-30,11.0,2.1,30697.0,7.809315228937208,2016,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2016.0,0.381,1.2315022028791982,7.899750421967729,<8.0
13411,2017-12-29,11.0,0.3075,52792.0,7.210413235465502,2017,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2017.0,0.505,1.2058190916244629,7.291695391194468,<8.0
13411,2018-12-31,11.0,0.5255,22991.0,7.082130581804783,2018,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2018.0,0.378,1.1821479860899564,7.1548024285017435,<8.0
13411,2019-12-31,11.0,1.24,8594.0,7.027617034510119,2019,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2019.0,0.245,1.155349340757066,7.09033035538212,<8.0
13411,2020-12-31,11.0,17.99,36781.0,8.820654695984915,2020,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2020.0,0.366,1.1402926978190768,8.877671039191277,8.0-9.0
13411,2021-12-31,11.0,6.01,41964.0,8.401751350359609,2021,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2021.0,0.359,1.064108316773858,8.428737187889038,8.0-9.0
13411,2022-12-30,11.0,1.4,44677.0,7.796212038815002,2022,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2022.0,0.386,1.0,7.796212038815002,<8.0
13411,2023-12-29,11.0,1.48,44677.0,7.820345718531722,2023,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2023.0,0.488,0.9678462111519588,7.806152072788284,<8.0
13411,2024-12-31,11.0,4.34,66524.0,8.460468084397025,2024,155387.0,13411.0,CRDF,CARDIFF ONCOLOGY INC,2835,1213037.0,2012-05-30,,155387.0,2024.0,0.683,0.9408223473959628,8.433975709068166,8.0-9.0
13528,2013-12-31,11.0,17.15,3240.0,7.7448091345854015,2013,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2013.0,30.648,1.273045641809994,7.849653109041011,<8.0
13528,2014-12-31,11.0,18.25,3236.0,7.771271381732729,2014,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2014.0,34.884,1.2647850600206558,7.8732881086846245,<8.0
13528,2015-12-31,11.0,25.9958,3242.0,7.925716197553856,2015,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2015.0,49.3,1.2567578366510908,8.024967799553204,8.0-9.0
13528,2016-12-30,11.0,35.95,3060.0,8.041420321200482,2016,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2016.0,61.739,1.2315022028791982,8.131855514231003,8.0-9.0
13528,2017-12-29,11.0,54.57,3680.0,8.302801772456665,2017,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2017.0,69.193,1.2058190916244629,8.38408392818563,8.0-9.0
13528,2018-12-31,11.0,42.88,4492.0,8.284694524274133,2018,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2018.0,81.762,1.1821479860899564,8.357366370971093,8.0-9.0
13528,2019-12-31,11.0,63.79,4459.0,8.453990074500068,2019,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2019.0,112.66,1.155349340757066,8.516703395372069,8.0-9.0
13528,2020-12-31,11.0,54.8,4238.0,8.365941510859145,2020,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2020.0,144.196,1.1402926978190768,8.422957854065507,8.0-9.0
13528,2021-12-31,11.0,33.63,8170.0,8.438948923847052,2021,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2021.0,133.887,1.064108316773858,8.46593476137648,8.0-9.0
13528,2022-12-30,11.0,33.44,7736.0,8.412782729841924,2022,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2022.0,136.802,1.0,8.412782729841924,8.0-9.0
13528,2023-12-29,11.0,36.96,7801.0,8.459882240449433,2023,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2023.0,187.682,0.9678462111519588,8.445688594705995,8.0-9.0
13528,2024-12-31,11.0,41.06,7817.0,8.506459056991691,2024,181820.0,13528.0,FSBW,FS BANCORP INC,6036,1530249.0,2012-07-10,,181820.0,2024.0,206.393,0.9408223473959628,8.479966681662832,8.0-9.0
13599,2013-12-31,11.0,1.65,103898.0,8.23409113183534,2013,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2013.0,208.178,1.273045641809994,8.338935106290949,8.0-9.0
13599,2014-12-31,11.0,1.3,98836.0,8.108858513024334,2014,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2014.0,213.968,1.2647850600206558,8.21087523997623,8.0-9.0
13599,2015-12-31,11.0,9.52,13992.0,8.124516744855095,2015,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2015.0,190.336,1.2567578366510908,8.223768346854444,8.0-9.0
13599,2016-12-30,11.0,8.15,14054.0,8.058957557941177,2016,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2016.0,206.54,1.2315022028791982,8.149392750971698,8.0-9.0
13599,2017-12-29,11.0,4.76,14211.0,7.830231592168112,2017,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2017.0,199.489,1.2058190916244629,7.911513747897078,<8.0
13599,2018-12-31,11.0,13.19,14267.0,8.27457745678867,2018,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2018.0,203.204,1.1821479860899564,8.34724930348563,8.0-9.0
13599,2019-12-31,11.0,15.61,14293.0,8.34852629677313,2019,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2019.0,225.958,1.155349340757066,8.411239617645132,8.0-9.0
13599,2020-12-31,11.0,9.32,14151.0,8.120203043319346,2020,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2020.0,232.915,1.1402926978190768,8.177219386525708,8.0-9.0
13599,2021-12-31,11.0,6.32,12844.0,7.90941737517685,2021,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2021.0,220.181,1.064108316773858,7.93640321270628,<8.0
13599,2022-12-30,11.0,3.72,12707.0,7.674585969803907,2022,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2022.0,206.36,1.0,7.674585969803907,<8.0
13599,2023-12-29,11.0,6.0,12880.0,7.888067113407437,2023,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2023.0,213.398,0.9678462111519588,7.873873467663999,<8.0
13599,2024-12-31,11.0,17.53,12525.0,8.341559650633078,2024,25027.0,13599.0,LFVN,LIFEVANTAGE CORP,2834,849146.0,2012-09-12,,25027.0,2024.0,200.164,0.9408223473959628,8.31506727530422,8.0-9.0
13600,2013-12-31,11.0,23.11,32375.0,8.874009722568418,2013,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2013.0,107.962,1.273045641809994,8.978853697024027,8.0-9.0
13600,2014-12-31,11.0,37.75,33594.0,9.103178673843834,2014,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2014.0,133.579,1.2647850600206558,9.20519540079573,9.0-10.0
13600,2015-12-31,11.0,33.09,34415.0,9.056444541049606,2015,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2015.0,164.284,1.2567578366510908,9.155696143048955,9.0-10.0
13600,2016-12-30,11.0,31.65,35841.0,9.054753832765984,2016,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2016.0,197.925,1.2315022028791982,9.145189025796505,9.0-10.0
13600,2017-12-29,11.0,59.35,38598.0,9.359985525074622,2017,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2017.0,230.828,1.2058190916244629,9.441267680803588,9.0-10.0
13600,2018-12-31,11.0,74.74,39015.0,9.464784704765172,2018,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2018.0,278.889,1.1821479860899564,9.537456551462132,9.0-10.0
13600,2019-12-31,11.0,83.37,39146.0,9.513697193263196,2019,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2019.0,321.607,1.155349340757066,9.576410514135198,9.0-10.0
13600,2020-12-31,11.0,121.87,39253.0,9.679769665427038,2020,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2020.0,362.963,1.1402926978190768,9.7367860086334,9.0-10.0
13600,2021-12-31,11.0,137.22,39112.0,9.72972743924617,2021,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2021.0,411.172,1.064108316773858,9.7567132767756,9.0-10.0
13600,2022-12-30,11.0,112.23,37362.0,9.62253907902291,2022,11745.0,13600.0,QLYS,QUALYS INC,7372,1107843.0,2012-09-28,,11745.0,2022.0,489.723,1.0,9.62253907902291,9.0-10.0
